url,title,description,director,stars,year,runtime,genre,rating,imdb_score,metascore,gross
https://www.imdb.com/title/tt14364052/,Dear Zefanya,,Pradhana Wibisono,"Chessa Amalia, Amriza Basyari Batubara, Mayra Sava Charity, Mohammed Nabiel Harmoun",2020,10,"Short, Romance",,,,
https://www.imdb.com/title/tt18552212/,Pulang,"Dewi, the only child of Intan and Rahmat, has a dream to live in Canada. When she succeeds, her life in Canada comes to a screeching halt when she is diagnosed with a rare disease: ...",,"Della Dartyan, Cok Simbara, Ira Wibowo, Dwi Sasono",2022,,"Drama, Romance",R13+,8.8,,
https://www.imdb.com/title/tt14729274/,Unknown,Andini is determined to collect the mystery shards stored in 8 mysterious objects that have magical powers. Did Andini's mission succeed?,,"Maxime Bouttier, Nasya Marcella, Gary M. Iskak",2021,,Thriller,17+,,,
https://www.imdb.com/title/tt1748193/,Satu Jam Saja,,Ario Rubbik,"Vino G. Bastian, Revalina S. Temat, Andhika Pratama, Rano Karno",2010,106,Drama,,7.1,,
https://www.imdb.com/title/tt6327432/,Ayat-Ayat Adinda,,Hestu Saputra,"Tissa Biani Azzahra, Surya Saputra, Cynthia Lamusu, Deddy Sutomo",2015,100,Drama,,6.7,,
https://www.imdb.com/title/tt8512642/,Insya Allah Sah 2,"Raka (Pandji Pragiwaksono) is now trapped in an online taxi with Gani (Donny Alamsyah), a fugitive who just escaped from prison. Both of them must go through a journey full of comedy action and unexpected situations.","Anggy Umbara, Bounty Umbara","Pandji Pragiwaksono, Donny Alamsyah, Luna Maya, Miller Khan",2018,91,"Action, Comedy",13+,7.0,,
https://www.imdb.com/title/tt16996890/,Ali Topan Anak Jalanan,,Ishaq Iskandar,"Alwi A.S., Ade Irawan, Aedy Moward",1977,,Drama,,,,
https://www.imdb.com/title/tt3993394/,Serambi,"SERAMBI, a documentary film, telling a story about ordinary people in Aceh after the Tsunami. It is a portrait of human struggle facing into the future, despite the heavy memories of the past.",,,2005,75,Documentary,,,,
https://www.imdb.com/title/tt2221745/,Mati Muda di Pelukan Janda,,Helfi C.H. Kardit,"M. Ihsan Tarore, Ayu Pratiwi, Shinta Bachir, Alfie Alfandi",2011,82,Comedy,,2.5,,
https://www.imdb.com/title/tt21986278/,Comedy Chaos,The lucky Panca has to balance his marital life and his recently acquired comedy club.,Raditya Dika,"Raditya Dika, Muttaqiena Imaamaa",,,Comedy,,,,
https://www.imdb.com/title/tt12565734/,"Sementara, Selamanya","Saka and Zara, a husband and wife, who decided to stay temporarily apart because Zara served as a doctor who treats COVID-19 patients.",,"Reza Rahadian, Laura Basuki, Ruth Marini, Christine Hakim",2020,56,Drama,,6.5,,
https://www.imdb.com/title/tt4675304/,Monyet Cantik 2,This movie story of the pretty monkey as kimberly ryder and prilly latukonsina they must kiss of the best prince,,"Meriam Bellina, Prilly Latuconsina, Christ Laurent, Kimberly Ryder",2013-2014,,,,7.1,,
https://www.imdb.com/title/tt3032254/,Cinta Dalam Kardus,"A boy called Miko went to Stand Up Comedy show in a restaurant to release his stresses. While in the show, his jokes are hated by the restaurant costumers, so he brings the box that contains the pieces of stuff of his past loves.",Salman Aristo,"Raditya Dika, Anizabella Lesmana, Dahlia Poland, Hadian Saputra",2013,90,"Comedy, Romance",,6.2,,
https://www.imdb.com/title/tt5502724/,Sandal,A poor girl struggles to buy new trending sandals.,Jeiji Joned,"Syifa Aura Azahra, Anindya Putri, Nia Ramadhani, Julianti",2016,5,"Short, Drama",,8.5,,
https://www.imdb.com/title/tt2323629/,Poconggg Juga Pocong,"The view of the world in a funny way from the eyes of a ghost called ""Poconggg"".",Nayato Fio Nuala,"Ajun Perwira, Nycta Gina, Shapira Indah, Rizky Mocil",2011,78,"Comedy, Horror",,6.1,,
https://www.imdb.com/title/tt8958300/,Fairish the Series,,,,2005,,Drama,,,,
https://www.imdb.com/title/tt26863324/,Jejak Suara Adzan,An aspiring Instagram celebrity is tasked to find his long-lost brother in Ramadhan before their mother's heart surgery.,,"Giulio Parengkuan, Ochie Anggraini, Riesya Ventra, Faradilla Yoshi",2018,,Drama,,,,
https://www.imdb.com/title/tt1865474/,Pembalasan Nini Towok,,B.Z. Kadaryono,"Farida Pasha, W.D. Mochtar, Joice Erna, Dian Ariestya",1982,,Horror,,6.4,,
https://www.imdb.com/title/tt1692959/,Akibat pergaulan bebas,,Matnoor Tindaon,"Doris Callebaute, Roy Marten, Yatti Octavia, Jenny Rachman",1977,90,,,,,
https://www.imdb.com/title/tt0997438/,D'Bijis,"Asti is obsessed to unite all his elder brother's friends of rock band named The Bandits. She started to get close to them one by one by reminding the memory of his brother Bonnie, Asti got...",Rako Prijanto,"Rianti Cartwright, Darius Sinathrya, Tora Sudiro, Gary M. Iskak",2007,,,,5.6,,
https://www.imdb.com/title/tt17736328/,Cahaya Pesantren,,Deden Bagaskara,"Farihin Asep, Andini Bona, Dian, Edoh",2022,,Drama,,,,
https://www.imdb.com/title/tt2954692/,Kemilau cinta di langit jingga,,Muchlis Raya,"Rhoma Irama, Yatti Octavia, Hendra Cipta, Harun Syarif",1985,121,"Action, Drama",,6.7,,
https://www.imdb.com/title/tt20765982/,Yohanna,Follows a young nun who gets drawn into the underworld of child labour in Sumba.,Robby Ertanto,Laura Basuki,,,Drama,,,,
https://www.imdb.com/title/tt2455458/,Misteri Pasar Kaget,,"Wimbadi J.P., Kiki Nuriswan","Erly Ashy, Permata Sari Harahap, Liek Suyatno, Masroom Bara",2012,79,"Drama, Horror",,5.5,,
https://www.imdb.com/title/tt1318943/,Panggil Namaku 3×,,Nayato Fio Nuala,"Huwaida Ahmad, Raffi Ahmad, Thya Ariestya, Nita Ferlina",2005,97,Horror,,5.1,,
https://www.imdb.com/title/tt21331720/,Sedeng Sang,,M. Reza Fahriyansyah,"Be Get, Khairul Adha, Septi Marleni, Mario Tekham",2016,20,"Short, Drama",,,,
https://www.imdb.com/title/tt27054294/,The Day the Fly Flies,The death of his child caused by the pandemic demonstration makes a single-father retreat into a bunker and resent humanity. Until a fly comes and convinces him to plan revenge against mankind based on the father's deepest desire.,Rizki Adiguna,"Seteng Sadja, Kharisma Ratu, Nizar Tama, Regina Gandes",2023,27,"Short, Sci-Fi",,,,
https://www.imdb.com/title/tt11656988/,Melbourne Rewind,"Failed to move on. That reality is faced by Laura (Pamela Bowie), a radio broadcaster who lives in Melbourne, when she finds her first love Max (Morgan Oey), appears before her. The memory ...",Danial Rifki,"Morgan Oey, Pamela Bowie, Walter Moeremans, Jovial Da Lopez",2016,96,"Drama, Romance",,6.3,,
https://www.imdb.com/title/tt9209390/,Wonderful Life,"Be smart. Must perform. Should ""be someone"".",Agus Makkie,"Atiqah Hasiholan, Sinyo Riza, Lydia Kandou, Alex Abbad",2016,79,Drama,SU,6.8,,
https://www.imdb.com/title/tt10026850/,Singa Betina dari Marunda,"Young widow Mirah has mastered martial arts thanks to her late, karate champion husband. Those skills come in handy when a bunch of men challenge her.",Sofia W.D.,"Mpok Ani, Dina Diana, Mang Diman, Mang Dudung",1971,,Action,,,,
https://www.imdb.com/title/tt19485630/,Salam dari Anak-Anak Tergenang,Documentary about children from any villages who rejected the cities as their new homeland.,Gilang Bayu Santoso,"Adaila Nazwa Azzahra, Rani Julia Susan, Letya Ilet, Asep Rana Purwadi",2015,30,"Short, Documentary",,,,
https://www.imdb.com/title/tt21318972/,Project Panda,"An expert pharmacist who suffered injustices in life as a result of corrupted state and corporates dirty, he made the decision to create the best kind of drug called Panda that became a ...",Dom Dharmo,"Reuben Elishama, Emil Kusumo, Otig Pakis, Reynavenzka",2017,,Crime,,,,
https://www.imdb.com/title/tt1631739/,Kain Kafan Perawan,,Nayato Fio Nuala,"Smitha Anjani, Ratu Felisha, Sarah Jane, Ardina Rasti",2010,85,Horror,,4.3,,
https://www.imdb.com/title/tt1385828/,Aladin,"In this modern version of the classic tale, Aladin Chatterjee is an orphan who's been bullied since childhood. But his life changes when he's given a magic lamp and lets loose the genie ...",,,1953,127,,,,,
https://www.imdb.com/title/tt13654010/,Knock Out Girl,A shy girl tries to save her father's boxing club from bankruptcy by looking for new boxers.,,"Giorgino Abraham, Teno Ali, Windy Apsari, Pamela Bowie",2018,45,"Drama, Sport",,,,
https://www.imdb.com/title/tt1227879/,Marina,,Nico Pelamonia,"Marini, Robby Sugara, Wahab Abdi, S. Bono",1977,101,Drama,,,,
https://www.imdb.com/title/tt27077604/,Timuriana,,M. Pandji Anom,"M. Pandji Anom, Komalasari, Moh Mochtar, A. Ramli Ramlan",1953,,Drama,,,,
https://www.imdb.com/title/tt6688030/,Desa di Kaki Bukit,A very subtle propaganda film about family planning. Semangka Village began to open up from its remoteness thanks to the construction of a bridge.,Asrul Sani,"Hamid Arief, Badri, Wiwie Bakar, Andy Carol",1972,105,Drama,,7.8,,
https://www.imdb.com/title/tt1067235/,Regret,"On their 22nd wedding anniversary, Mutia is having a liver cancer, in which keeping Affan's attitudes. Their children, Ganang and Gadis, are likely weak to protect their father during ...",Sophan Sophiaan,"Marina A. Husain, Mohammad Isa, Roy Karyadi, Rima Melati",1994,,"Drama, Family",TV-G,,,
https://www.imdb.com/title/tt1190144/,Otomatis Romantis,"A woman who has a successful career in a women's magazine office has an affinity for an innocent administrative employee. But, she was proud to express his feelings because of her authority as a boss.",Guntur Soeharjanto,"Marsha Timothy, Tora Sudiro, Tukul Arwana, Chintami Atmanegara",2008,100,Comedy,R,6.2,,
https://www.imdb.com/title/tt28672393/,Algrafi,,Rully Manna,"Junior Roberts, Megan Domani, Carmela van der Kruk, Slamet Rahardjo",,,,,,,
https://www.imdb.com/title/tt6687954/,Jembatan Merah,,Asrul Sani,"Fifi Young, Brontojudo, Darussalam, Johny Gudel",1973,,Drama,,7.2,,
https://www.imdb.com/title/tt10363850/,Takut: Tujuh Hari Bersama Setan,Yudha moves to Vila Andaru on the slopes of Mount Wilis. Elisa and Dewa go to Mount Wilis to seek the long lost Elisa's sister. Elisa and Dewa stay at the hotel Cempaka. The three meet there. Yudha want to know what really happens there.,Nayato Fio Nuala,"Andrew Andika, Aditya Rino, Kenny Mayang Sari, Audia Shavira",2015,78,Horror,,5.6,,
https://www.imdb.com/title/tt1067204/,Makhluk dari Kubur,,S.A. Karim,"Hendra Cipta, Yenny Farida, Muni Cader, Jack Maland",1991,72,Horror,,6.4,,
https://www.imdb.com/title/tt14056534/,Si Juki Anak Kosan,"The adventures of Si Juki, the anti-mainstream with his friends who are no less eccentric in navigating the absurdity of life as a student.",,"Gempita Adrian, Rial Firdhana, Kartika Indah Jaya, M. Marzuki",2021,13,"Animation, Comedy",R,7.6,,
https://www.imdb.com/title/tt8060326/,Mooncake Story,David (Morgan Oey) is a young entrepreneur who is at the peak of success. But some unexpected events that began with and it turns out David has Alzheimer's disease which paralyzes his memory.,"Garin Nugroho, Aldo Swastia","Dominique Agisca Diyose, Bunga Citra Lestari, Morgan Oey, Deddy Sutomo",2017,94,Drama,,6.6,,
https://www.imdb.com/title/tt10241032/,Balada Anak Negeri: Dear Amitabh Bachan,"As a young girl, Devi, grew up believing her father was the famous Bollywood actor, Amitabh Bachan. Now at the age to be married, Devi must find out the true identity of her father and sets off to India to seek the truth.",Emil Bias,"Atiqah Hasiholan, T. Rifnu Wikana, Raffi Ahmad, Masayu Anastasia",,,Drama,,,,
https://www.imdb.com/title/tt6688150/,Para Perintis Kemerdekaan,,Asrul Sani,"Cok Simbara, Mutiara Sani, Cassin Abbas, Fakhri Amrullah",1977,115,"Action, Drama",,6.8,,
https://www.imdb.com/title/tt1171543/,Godaan membara,"In order to get revenge, a murdered pregnant woman possesses body of her sister.",Dhany Firdaus,"Aldonna, Sally Marcellina, Malfin Shayna, Sonny Dewantara",1994,86,"Drama, Horror",,,,
https://www.imdb.com/title/tt7142620/,Berangkat!,"Jano (Tarra Budiman) is a Chemical Engineering student who spends her spare time as a ""part-timer"" worker & rdquo; In Aksara music store. Since childhood Jano often faces obstacles in ...",Naya Anindita,"Tarra Budiman, Ayushita, Ringgo Agus Rahman, Tanta Ginting",2017,94,"Adventure, Comedy, Drama",13+,7.4,,
https://www.imdb.com/title/tt7791098/,Tealight,"The Indonesian younger generation in the country are being urged to prepare for the so-called demographic bonus. Follows Genta, a young creator working as a creativepreneur by day, and a lifelong nightmare sufferer by night.",Gemadipada,"Donny Alamsyah, Sheryl Sheinafia, Yura Yunita, Kunto Aji",2018,,"Drama, Mystery, Romance",,,,
https://www.imdb.com/title/tt9016040/,Esok Yang Lebih Baik,,Baf Sjamsuddin,"Achmad Megantara, Revaldo, Faizal Hussein, Yusof B. Mohd Kassim",,,"Action, Crime, Drama",,,,
https://www.imdb.com/title/tt20227126/,Rumah Angker Pondok Indah,Tells about the haunted house of Pondok Indah where everyone who occupies the house will always be terrorized by the spirits who died due to murder.,Dede Ferdinand,"Bella Shofie, Abigail C., Deyra Dey, Ferly Putra",2013,77,Horror,17+,,,
https://www.imdb.com/title/tt1556029/,Ruma Maida,A scholar researches the historical significance of a house that serves as a free school in hopes of saving it from being demolished by a developer.,Teddy Soeriaatmadja,"Atiqah Hasiholan, Yama Carlos, Verdi Solaiman, Davina Veronica",2009,90,Drama,13+,7.6,,
https://www.imdb.com/title/tt0201175/,Steel-Fisted Dragon,A kung-fu master hunts down the villain who killed his mother.,Iksan Lahardi,"Vita Fatimah, Johnny Hong Kong, Beng Ito, Ronald Kansil",1977,78,"Action, Drama",R,5.2,,
https://www.imdb.com/title/tt27478629/,Hikikomori Monogatari,"A man encounters various dream, contemplation, time travel, aliens and kaiju during living reclusively in his room.",Gugun Arief,Gugun Arief,2023,96,Fantasy,,,,
https://www.imdb.com/title/tt28506860/,Cahaya Terindah,"Indah never thought that the parents who had been taking care of her were not her parents. This news was obtained just before her adoptive mother passed away. Before she died, her mother ...",,"Rayn Wijaya, Ranty Maria, Dea Annisa",2019,,"Drama, Romance",,,,
https://www.imdb.com/title/tt1462541/,Kasih diambang maut,,Turino Junaidy,"Wahab Abdi, Farouk Afero, Bay Isbahi, Alice Iskak",1967,100,,,,,
https://www.imdb.com/title/tt0344921/,Bergairah di Puncak,,,"Windy Chindyana, Ibra Azhari, Febby Lawrence",1996,,"Drama, Horror",,4.9,,
https://www.imdb.com/title/tt18952490/,Ghulam,,Nashiru Setiawan,"Eka Wahyu Primadani, Muhammad Fadhil Wafy",2021,17,"Short, Comedy",,,,
https://www.imdb.com/title/tt14715098/,Friendship Is Like a Cocoon,Having a best friend is rather tricky. Ben Sarjono must do many things for friendship to emerge beautifully from its cocoon.,Sentot Sahid,"Juan Bione Subiantoro, Yasmin Napper, Beby Tsabina, Shanice Margaretha",2021,94,"Comedy, Drama",13+,6.9,,
https://www.imdb.com/title/tt1301248/,Cinlok,"Cundra, a young executive, and Nayla, a hotel manager, meet each other at a food stall. Cundra starts the conversation that developes into a relationship. He finds out that Nayla has a ...",Guntur Soeharjanto,"Tora Sudiro, Luna Maya, Tukul Arwana, Ria Irawan",2008,90,"Comedy, Romance",13+,5.2,,
https://www.imdb.com/title/tt15878166/,Jakarta 2033,"Nun survivor from a nuclear apocalypse in Jakarta turned Super-Soldier after captured and experimented by the Russian, struggle to survives and seeks for the truth in a Post-Apocalyptic Jakarta",,"Nier Castielroy, Semual Harris Glasfel, Anna Kulishova, Livia Madinah",2018,12,"Action, Sci-Fi, Thriller",,,,
https://www.imdb.com/title/tt5319898/,Noir Spirit Black Shadow,"When the house is haunted, Josh try to exorcism ritual.",Herlambang Hashemi,"Titania Desanta, Herlambang Hashemi",2013,43,"Short, Horror",,5.8,,
https://www.imdb.com/title/tt28668600/,Seperti Sediakala,"One night, Intan visits Sekala Jewelry Store to make her wedding ring. There, she meets Kala, a mysterious jeweler who seems very familiar to Intan. How will fate lead them?",Anggita Puri,"Pevita Pearce, Reza Rahadian",2022,,"Short, Fantasy",,,,
https://www.imdb.com/title/tt27818377/,Vloek: kutukan,,Peter Pastimoore,"Cindya Ayu, Violla Georgie, Rendy Herpy, Luis Jocom",2023,80,Horror,,,,
https://www.imdb.com/title/tt25416326/,Admirer,,Daffa Sudaryono,Ratu Lubis,2023,,"Short, Thriller",,,,
https://www.imdb.com/title/tt1122853/,Medley,"Medley is a movie about parallel universe and possibilities in life about choices, consequences and relationships. Medley tells a story about one man, who is turning 30 years old in the ...",Franklin Darmadi,"Alexandra Gottardo, Alex Komang, Hermann Josis Mokalu, Rachel Maryam Sayidina",2007,97,Drama,,6.4,,
https://www.imdb.com/title/tt1056208/,Macho,,"Tommy Burnama, Emil G. Hampp","Barry Prima, Aldonna, Tommy Burnama, Sonny Dewantara",1994,,,,,,
https://www.imdb.com/title/tt1144059/,Chants of Lotus,"This is an omnibus film by women directors: Nia Dinata (Love for Share), Upi Avianto (Radit and Jani), Lasja Fauzia Susatyo (Not an Ordinary Star), and one guest director, Fatimah T. Rony.","Upi Avianto, Nia Di Nata, Lasja Fauzia, Fatimah Tobing Rony","Fauzi Baadila, Susan Bachtiar, Otto Djauhari, Kirana Larasati",2007,105,Drama,D,7.7,,
